STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20101124 05:00,5.08, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20101124 06:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20101124 07:00,7.62, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20101124 08:00,7.62, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20101124 10:00,5.08, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20101124 11:00,7.62, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20101124 12:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20101124 14:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20101124 22:00,15.24, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20101124 23:00,20.32, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20101125 00:00,5.08, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20101125 01:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20101125 02:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20101125 03:00,5.08, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20101125 04:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20101125 05:00,5.08, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20101125 11:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20101125 12:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20101125 13:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20101125 14:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20101129 15:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20101129 16:00,5.08, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20101129 17:00,5.08, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20101129 18:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20101201 01:00,0.00,g, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20101202 14:00,25399.75,{, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20101202 15:00,25399.75,}, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20101211 08:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20101211 09:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20101211 10:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20101211 13:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20101211 16:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20101221 00:00,25399.75,{, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110101 00:00,25399.75,}, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110101 01:00,25399.75,{, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110102 12:00,25399.75,}, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110102 13:00,25399.75,[, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110201 00:00,25399.75,], 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110201 01:00,25399.75,[, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110208 13:00,25399.75,], 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110221 08:00,5.08, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110221 11:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110221 14:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110224 14:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110224 16:00,7.62, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110224 17:00,7.62, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110224 20:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110224 22:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110225 00:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110228 00:00,5.08, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110228 01:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110228 02:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110301 01:00,0.00,g, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110304 03:00,25399.75,{, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110306 11:00,25399.75,}, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110307 04:00,12.70, ,R
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110308 18:00,27.94, ,R
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110308 19:00,25399.75,{, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110401 00:00,25399.75,}, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110401 01:00,25399.75,{, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110404 16:00,25399.75,}, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110404 17:00,25399.75,[, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110501 00:00,25399.75,], 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110501 01:00,25399.75,[, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110505 10:00,25399.75,], 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110505 23:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110513 03:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110514 05:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110514 08:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110514 16:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110515 17:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110515 23:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110519 17:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110521 12:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110522 22:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110523 13:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110523 14:00,10.16, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110525 07:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110525 17:00,7.62, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110525 18:00,17.78, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110525 19:00,5.08, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110526 07:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110526 09:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110601 01:00,0.00,g, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110611 00:00,12.70, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110611 01:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110614 04:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110614 06:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110614 08:00,5.08, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110617 13:00,30.48, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110617 14:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110618 07:00,12.70, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110618 08:00,5.08, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110618 16:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110619 05:00,5.08, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110619 06:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110621 08:00,7.62, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110626 00:00,17.78, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110626 01:00,15.24, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110626 02:00,12.70, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110626 03:00,7.62, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110626 04:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110627 04:00,7.62, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110627 08:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110627 09:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110627 10:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110627 11:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110701 01:00,0.00,g, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110703 17:00,7.62, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110703 18:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110703 19:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110704 03:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110704 04:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110704 06:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110704 07:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110704 11:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110707 19:00,27.94, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110707 20:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110712 19:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110712 20:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110801 01:00,0.00,g, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110805 10:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110805 14:00,5.08, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110806 04:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110813 14:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110819 06:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110819 08:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110901 01:00,0.00,g, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110903 17:00,5.08, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110903 19:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110905 01:00,25399.75,{, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110912 17:00,25399.75,}, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110914 05:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110914 06:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110914 07:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110914 08:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110914 11:00,5.08, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110914 12:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110914 13:00,7.62, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110914 14:00,5.08, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110914 15:00,5.08, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110914 16:00,5.08, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110914 17:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110918 09:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110918 10:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110918 11:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110918 12:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110918 15:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110918 22:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110918 23:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110919 00:00,5.08, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110919 01:00,5.08, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110919 05:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20110922 14:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20111001 01:00,0.00,g, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20111017 16:00,5.08, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20111018 00:00,5.08, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20111018 01:00,7.62, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20111018 02:00,7.62, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20111018 03:00,5.08, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20111018 04:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20111018 07:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20111018 08:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20111018 10:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20111019 11:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20111101 01:00,0.00,g, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20111101 02:00,25399.75,{, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20111201 00:00,25399.75,}, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20111201 01:00,0.00,g, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20111203 09:00,25399.75,{, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20111203 10:00,25399.75,}, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20111203 11:00,25399.75,{, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120101 00:00,25399.75,}, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120101 01:00,0.00,g, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120101 02:00,25399.75,{, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120111 00:00,25399.75,}, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120112 06:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120117 02:00,5.08, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120117 03:00,5.08, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120117 05:00,7.62, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120122 19:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120125 11:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120125 12:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120125 13:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120125 14:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120125 18:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120125 20:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120125 22:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120125 23:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120126 01:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120126 02:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120126 04:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120126 06:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120126 10:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120128 00:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120201 01:00,0.00,g, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120203 20:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120203 21:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120203 22:00,5.08, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120203 23:00,10.16, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120204 00:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120204 01:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120204 02:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120207 16:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120213 19:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120215 16:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120216 02:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120301 01:00,0.00,g, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120301 02:00,25399.75,[, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120304 00:00,25399.75,], 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120307 02:00,25399.75,[, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120309 00:00,25399.75,], 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120311 20:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120312 02:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120315 20:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120315 21:00,5.08, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120316 10:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120316 11:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120316 14:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120317 16:00,17.78, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120317 17:00,7.62, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120318 13:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120322 10:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120322 15:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120323 17:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120323 20:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120323 21:00,7.62, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120324 01:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120401 01:00,0.00,g, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120404 23:00,5.08, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120405 00:00,7.62, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120405 01:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120405 02:00,5.08, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120405 03:00,5.08, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120405 04:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120405 11:00,25399.75,{, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120405 12:00,25399.75,}, 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120413 12:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120413 13:00,5.08, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120413 14:00,7.62, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120413 19:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120414 00:00,10.16, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120414 01:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120414 02:00,5.08, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120414 03:00,12.70, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120414 04:00,2.54, , 
COOP:237452,ST LOUIS SCIENCE CENTER MO US,157,38.63079,-90.27077,20120414 05:00,2.54, , 
